filename,width,height,class,xmin,ymin,xmax,ymax
/content/Ouhands_bounding/train_colour/B-psa-0010.png,640,480,B,58,43,320,345
/content/Ouhands_bounding/train_colour/B-rha-0001.png,640,480,B,172,14,577,469
/content/Ouhands_bounding/train_colour/B-rha-0002.png,640,480,B,166,47,597,469
/content/Ouhands_bounding/train_colour/B-rha-0003.png,640,480,B,199,36,586,468
/content/Ouhands_bounding/train_colour/B-rha-0004.png,640,480,B,198,36,586,468
/content/Ouhands_bounding/train_colour/B-rha-0005.png,640,480,B,148,30,520,432
/content/Ouhands_bounding/train_colour/B-rha-0006.png,640,480,B,180,20,614,458
/content/Ouhands_bounding/train_colour/B-rha-0007.png,640,480,B,213,31,595,447
/content/Ouhands_bounding/train_colour/B-rha-0008.png,640,480,B,146,24,519,437
/content/Ouhands_bounding/train_colour/B-rha-0009.png,640,480,B,132,46,512,464
/content/Ouhands_bounding/train_colour/B-rha-0010.png,640,480,B,171,31,619,479
/content/Ouhands_bounding/train_colour/B-rsa-0001.png,640,480,B,257,88,577,394
/content/Ouhands_bounding/train_colour/B-rsa-0002.png,640,480,B,236,104,561,402
/content/Ouhands_bounding/train_colour/B-rsa-0003.png,640,480,B,182,36,595,456
/content/Ouhands_bounding/train_colour/B-rsa-0004.png,640,480,B,236,156,566,476
/content/Ouhands_bounding/train_colour/B-rsa-0005.png,640,480,B,259,83,582,410
/content/Ouhands_bounding/train_colour/B-rsa-0006.png,640,480,B,223,150,556,473
/content/Ouhands_bounding/train_colour/B-rsa-0007.png,640,480,B,252,83,576,408
/content/Ouhands_bounding/train_colour/B-rsa-0008.png,640,480,B,249,155,579,472
/content/Ouhands_bounding/train_colour/B-rsa-0009.png,640,480,B,231,136,561,472
/content/Ouhands_bounding/train_colour/B-rsa-0010.png,640,480,B,241,105,564,440
/content/Ouhands_bounding/train_colour/B-sta-0001.png,640,480,B,269,83,576,431
/content/Ouhands_bounding/train_colour/B-sta-0002.png,640,480,B,325,24,608,352
/content/Ouhands_bounding/train_colour/B-sta-0003.png,640,480,B,284,57,596,436
/content/Ouhands_bounding/train_colour/B-sta-0004.png,640,480,B,315,77,627,431
/content/Ouhands_bounding/train_colour/B-sta-0005.png,640,480,B,314,98,574,389
/content/Ouhands_bounding/train_colour/B-sta-0006.png,640,480,B,302,62,597,410
/content/Ouhands_bounding/train_colour/B-sta-0007.png,640,480,B,318,106,580,415
/content/Ouhands_bounding/train_colour/B-sta-0008.png,640,480,B,310,12,625,401
/content/Ouhands_bounding/train_colour/B-sta-0009.png,640,480,B,259,67,570,425
/content/Ouhands_bounding/train_colour/B-sta-0010.png,640,480,B,279,93,480,383
/content/Ouhands_bounding/train_colour/B-vka-0001.png,640,480,B,134,99,444,367
/content/Ouhands_bounding/train_colour/B-vka-0002.png,640,480,B,87,128,376,390
/content/Ouhands_bounding/train_colour/B-vka-0003.png,640,480,B,139,132,398,395
/content/Ouhands_bounding/train_colour/B-vka-0004.png,640,480,B,148,106,438,357
/content/Ouhands_bounding/train_colour/B-vka-0005.png,640,480,B,140,93,439,367
/content/Ouhands_bounding/train_colour/B-vka-0006.png,640,480,B,133,103,441,384
/content/Ouhands_bounding/train_colour/B-vka-0007.png,640,480,B,114,100,400,358
/content/Ouhands_bounding/train_colour/B-vka-0008.png,640,480,B,186,108,441,342
/content/Ouhands_bounding/train_colour/B-vka-0009.png,640,480,B,97,139,363,381
/content/Ouhands_bounding/train_colour/B-vka-0010.png,640,480,B,143,103,454,363
/content/Ouhands_bounding/train_colour/B-vkb-0001.png,640,480,B,181,176,405,421
/content/Ouhands_bounding/train_colour/B-vkb-0002.png,640,480,B,112,114,432,453
/content/Ouhands_bounding/train_colour/B-vkb-0003.png,640,480,B,116,62,468,453
/content/Ouhands_bounding/train_colour/B-vkb-0004.png,640,480,B,68,150,318,425
/content/Ouhands_bounding/train_colour/B-vkb-0005.png,640,480,B,153,160,372,412
/content/Ouhands_bounding/train_colour/B-vkb-0006.png,640,480,B,223,109,514,407
/content/Ouhands_bounding/train_colour/B-vkb-0007.png,640,480,B,110,160,339,438
/content/Ouhands_bounding/train_colour/B-vkb-0008.png,640,480,B,127,62,467,452
/content/Ouhands_bounding/train_colour/B-vkb-0009.png,640,480,B,172,145,399,415
/content/Ouhands_bounding/train_colour/B-vkb-0010.png,640,480,B,75,144,331,433
/content/Ouhands_bounding/train_colour/B-xla-0001.png,640,480,B,185,124,379,378
/content/Ouhands_bounding/train_colour/B-xla-0002.png,640,480,B,328,119,512,336
/content/Ouhands_bounding/train_colour/B-xla-0003.png,640,480,B,201,103,409,357
/content/Ouhands_bounding/train_colour/B-xla-0004.png,640,480,B,136,92,364,368
/content/Ouhands_bounding/train_colour/B-xla-0005.png,640,480,B,174,98,399,363
/content/Ouhands_bounding/train_colour/B-xla-0006.png,640,480,B,131,113,370,390
/content/Ouhands_bounding/train_colour/B-xla-0007.png,640,480,B,324,124,490,326
/content/Ouhands_bounding/train_colour/B-xla-0008.png,640,480,B,192,98,403,363
/content/Ouhands_bounding/train_colour/B-xla-0009.png,640,480,B,226,124,409,357
/content/Ouhands_bounding/train_colour/B-xla-0010.png,640,480,B,180,108,383,357
/content/Ouhands_bounding/train_colour/B-zba-0001.png,640,480,B,314,196,566,479
/content/Ouhands_bounding/train_colour/B-zba-0002.png,640,480,B,258,155,543,479
/content/Ouhands_bounding/train_colour/B-zba-0003.png,640,480,B,304,166,623,479
/content/Ouhands_bounding/train_colour/B-zba-0004.png,640,480,B,258,56,549,399
/content/Ouhands_bounding/train_colour/B-zba-0005.png,640,480,B,300,165,521,419
/content/Ouhands_bounding/train_colour/B-zba-0006.png,640,480,B,354,165,639,479
/content/Ouhands_bounding/train_colour/B-zba-0007.png,640,480,B,269,83,564,425
/content/Ouhands_bounding/train_colour/B-zba-0008.png,640,480,B,304,165,548,436
/content/Ouhands_bounding/train_colour/B-zba-0009.png,640,480,B,303,165,553,436
/content/Ouhands_bounding/train_colour/B-zba-0010.png,640,480,B,263,73,556,425
/content/Ouhands_bounding/train_colour/C-ima-0001.png,640,480,C,50,55,250,456
/content/Ouhands_bounding/train_colour/C-ima-0002.png,640,480,C,141,21,345,427
/content/Ouhands_bounding/train_colour/C-ima-0003.png,640,480,C,126,83,328,477
/content/Ouhands_bounding/train_colour/C-ima-0004.png,640,480,C,123,47,353,479
/content/Ouhands_bounding/train_colour/C-ima-0005.png,640,480,C,135,20,353,466
/content/Ouhands_bounding/train_colour/C-ima-0006.png,640,480,C,84,51,282,450
/content/Ouhands_bounding/train_colour/C-ima-0007.png,640,480,C,46,55,252,448
/content/Ouhands_bounding/train_colour/C-ima-0008.png,640,480,C,93,25,334,479
/content/Ouhands_bounding/train_colour/C-ima-0009.png,640,480,C,141,30,346,454
/content/Ouhands_bounding/train_colour/C-ima-0010.png,640,480,C,186,44,376,470
/content/Ouhands_bounding/train_colour/C-jha-0001.png,640,480,C,183,139,277,303
/content/Ouhands_bounding/train_colour/C-jha-0002.png,640,480,C,188,129,282,305
/content/Ouhands_bounding/train_colour/C-jha-0003.png,640,480,C,187,129,276,305
/content/Ouhands_bounding/train_colour/C-jha-0004.png,640,480,C,179,144,272,302
/content/Ouhands_bounding/train_colour/C-jha-0005.png,640,480,C,195,139,289,297
/content/Ouhands_bounding/train_colour/C-jha-0006.png,640,480,C,178,144,277,313
/content/Ouhands_bounding/train_colour/C-jha-0007.png,640,480,C,222,126,319,305
/content/Ouhands_bounding/train_colour/C-jha-0008.png,640,480,C,191,166,293,326
/content/Ouhands_bounding/train_colour/C-jha-0009.png,640,480,C,187,124,277,305
/content/Ouhands_bounding/train_colour/C-jha-0010.png,640,480,C,188,139,288,298
/content/Ouhands_bounding/train_colour/C-jhb-0001.png,640,480,C,231,181,410,383
/content/Ouhands_bounding/train_colour/C-jhb-0002.png,640,480,C,200,176,397,414
/content/Ouhands_bounding/train_colour/C-jhb-0003.png,640,480,C,244,195,410,399
/content/Ouhands_bounding/train_colour/C-jhb-0004.png,640,480,C,235,181,419,405
/content/Ouhands_bounding/train_colour/C-jhb-0005.png,640,480,C,193,181,388,422
/content/Ouhands_bounding/train_colour/C-jhb-0006.png,640,480,C,175,150,381,392
/content/Ouhands_bounding/train_colour/C-jhb-0007.png,640,480,C,187,181,381,429
/content/Ouhands_bounding/train_colour/C-jhb-0008.png,640,480,C,214,191,399,427
/content/Ouhands_bounding/train_colour/C-jhb-0009.png,640,480,C,230,181,415,388
/content/Ouhands_bounding/train_colour/C-jhb-0010.png,640,480,C,174,145,380,395
/content/Ouhands_bounding/train_colour/C-jya-0001.png,640,480,C,318,60,445,226
/content/Ouhands_bounding/train_colour/C-jya-0002.png,640,480,C,328,113,422,288
/content/Ouhands_bounding/train_colour/C-jya-0003.png,640,480,C,327,129,420,296
/content/Ouhands_bounding/train_colour/C-jya-0004.png,640,480,C,276,34,395,209
/content/Ouhands_bounding/train_colour/C-jya-0005.png,640,480,C,316,88,407,259
/content/Ouhands_bounding/train_colour/C-jya-0006.png,640,480,C,278,59,395,234
/content/Ouhands_bounding/train_colour/C-jya-0007.png,640,480,C,329,113,422,274
/content/Ouhands_bounding/train_colour/C-jya-0008.png,640,480,C,270,18,379,203
/content/Ouhands_bounding/train_colour/C-jya-0009.png,640,480,C,326,123,422,290
/content/Ouhands_bounding/train_colour/C-jya-0010.png,640,480,C,318,34,423,198
/content/Ouhands_bounding/train_colour/C-mka-0001.png,640,480,C,336,39,450,264
/content/Ouhands_bounding/train_colour/C-mka-0002.png,640,480,C,282,165,406,390
/content/Ouhands_bounding/train_colour/C-mka-0003.png,640,480,C,285,139,409,378
/content/Ouhands_bounding/train_colour/C-mka-0004.png,640,480,C,287,29,403,259
/content/Ouhands_bounding/train_colour/C-mka-0005.png,640,480,C,331,26,453,259
/content/Ouhands_bounding/train_colour/C-mka-0006.png,640,480,C,308,13,429,241
/content/Ouhands_bounding/train_colour/C-mka-0007.png,640,480,C,287,155,415,389
/content/Ouhands_bounding/train_colour/C-mka-0008.png,640,480,C,295,73,417,262
/content/Ouhands_bounding/train_colour/C-mka-0009.png,640,480,C,283,145,410,370
/content/Ouhands_bounding/train_colour/C-mka-0010.png,640,480,C,343,22,460,259
/content/Ouhands_bounding/train_colour/C-mkb-0001.png,640,480,C,293,171,460,391
/content/Ouhands_bounding/train_colour/C-mkb-0002.png,640,480,C,308,191,482,417
/content/Ouhands_bounding/train_colour/C-mkb-0003.png,640,480,C,323,192,498,436
/content/Ouhands_bounding/train_colour/C-mkb-0004.png,640,480,C,294,181,459,425
/content/Ouhands_bounding/train_colour/C-mkb-0005.png,640,480,C,302,186,466,420
/content/Ouhands_bounding/train_colour/C-mkb-0006.png,640,480,C,294,186,463,421
/content/Ouhands_bounding/train_colour/C-mkb-0007.png,640,480,C,297,165,441,401
/content/Ouhands_bounding/train_colour/C-mkb-0008.png,640,480,C,294,176,459,421
/content/Ouhands_bounding/train_colour/C-mkb-0009.png,640,480,C,308,191,483,433
/content/Ouhands_bounding/train_colour/C-mkb-0010.png,640,480,C,294,176,459,420
/content/Ouhands_bounding/train_colour/C-mma-0001.png,640,480,C,184,108,295,346
/content/Ouhands_bounding/train_colour/C-mma-0002.png,640,480,C,151,99,334,396
/content/Ouhands_bounding/train_colour/C-mma-0003.png,640,480,C,158,187,262,398
/content/Ouhands_bounding/train_colour/C-mma-0004.png,640,480,C,121,93,256,397
/content/Ouhands_bounding/train_colour/C-mma-0005.png,640,480,C,180,119,299,384
/content/Ouhands_bounding/train_colour/C-mma-0006.png,640,480,C,110,81,253,405
/content/Ouhands_bounding/train_colour/C-mma-0007.png,640,480,C,170,124,294,395
/content/Ouhands_bounding/train_colour/C-mma-0008.png,640,480,C,192,77,418,415
/content/Ouhands_bounding/train_colour/C-mma-0009.png,640,480,C,144,83,311,404
/content/Ouhands_bounding/train_colour/C-mma-0010.png,640,480,C,151,129,286,412
/content/Ouhands_bounding/train_colour/C-mmb-0001.png,640,480,C,169,88,322,403
/content/Ouhands_bounding/train_colour/C-mmb-0002.png,640,480,C,160,67,318,378
/content/Ouhands_bounding/train_colour/C-mmb-0003.png,640,480,C,170,118,308,436
/content/Ouhands_bounding/train_colour/C-mmb-0004.png,640,480,C,166,83,312,422
/content/Ouhands_bounding/train_colour/C-mmb-0005.png,640,480,C,174,66,305,383
/content/Ouhands_bounding/train_colour/C-mmb-0006.png,640,480,C,172,62,307,362
/content/Ouhands_bounding/train_colour/C-mmb-0007.png,640,480,C,162,73,317,383
/content/Ouhands_bounding/train_colour/C-mmb-0008.png,640,480,C,160,73,319,396
/content/Ouhands_bounding/train_colour/C-mmb-0009.png,640,480,C,173,83,306,415
/content/Ouhands_bounding/train_colour/C-mmb-0010.png,640,480,C,166,83,313,420
/content/Ouhands_bounding/train_colour/C-mmc-0001.png,640,480,C,194,78,333,410
/content/Ouhands_bounding/train_colour/C-mmc-0002.png,640,480,C,266,68,413,362
/content/Ouhands_bounding/train_colour/C-mmc-0003.png,640,480,C,190,124,286,363
/content/Ouhands_bounding/train_colour/C-mmc-0004.png,640,480,C,209,73,350,386
/content/Ouhands_bounding/train_colour/C-mmc-0005.png,640,480,C,174,149,281,397
/content/Ouhands_bounding/train_colour/C-mmc-0006.png,640,480,C,183,73,308,379
/content/Ouhands_bounding/train_colour/C-mmc-0007.png,640,480,C,331,107,500,439
/content/Ouhands_bounding/train_colour/C-mmc-0008.png,640,480,C,173,99,311,391
/content/Ouhands_bounding/train_colour/C-mmc-0009.png,640,480,C,164,48,312,383
/content/Ouhands_bounding/train_colour/C-mmc-0010.png,640,480,C,72,59,244,456
/content/Ouhands_bounding/train_colour/C-mmd-0001.png,640,480,C,153,144,284,389
/content/Ouhands_bounding/train_colour/C-mmd-0002.png,640,480,C,214,145,350,388
/content/Ouhands_bounding/train_colour/C-mmd-0003.png,640,480,C,231,145,360,387
/content/Ouhands_bounding/train_colour/C-mmd-0004.png,640,480,C,160,134,285,397
/content/Ouhands_bounding/train_colour/C-mmd-0005.png,640,480,C,208,165,333,382
/content/Ouhands_bounding/train_colour/C-mmd-0006.png,640,480,C,153,139,285,378
/content/Ouhands_bounding/train_colour/C-mmd-0007.png,640,480,C,225,122,361,357
/content/Ouhands_bounding/train_colour/C-mmd-0008.png,640,480,C,190,119,317,338
/content/Ouhands_bounding/train_colour/C-mmd-0009.png,640,480,C,222,154,359,397
/content/Ouhands_bounding/train_colour/C-mmd-0010.png,640,480,C,156,139,285,381
/content/Ouhands_bounding/train_colour/C-msa-0001.png,640,480,C,189,31,388,421
/content/Ouhands_bounding/train_colour/C-msa-0002.png,640,480,C,152,53,347,448
/content/Ouhands_bounding/train_colour/C-msa-0003.png,640,480,C,150,57,345,432
/content/Ouhands_bounding/train_colour/C-msa-0004.png,640,480,C,231,42,419,396
/content/Ouhands_bounding/train_colour/C-msa-0005.png,640,480,C,168,41,370,436
/content/Ouhands_bounding/train_colour/C-msa-0006.png,640,480,C,219,36,398,377
/content/Ouhands_bounding/train_colour/C-msa-0007.png,640,480,C,158,51,351,448
/content/Ouhands_bounding/train_colour/C-msa-0008.png,640,480,C,235,42,427,375
/content/Ouhands_bounding/train_colour/C-msa-0009.png,640,480,C,147,51,348,432
/content/Ouhands_bounding/train_colour/C-msa-0010.png,640,480,C,167,41,370,436
/content/Ouhands_bounding/train_colour/C-msb-0001.png,640,480,C,194,35,368,358
/content/Ouhands_bounding/train_colour/C-msb-0002.png,640,480,C,213,74,376,392
/content/Ouhands_bounding/train_colour/C-msb-0003.png,640,480,C,194,29,366,368
/content/Ouhands_bounding/train_colour/C-msb-0004.png,640,480,C,194,30,371,409
/content/Ouhands_bounding/train_colour/C-msb-0005.png,640,480,C,195,30,374,409
/content/Ouhands_bounding/train_colour/C-msb-0006.png,640,480,C,200,25,379,409
/content/Ouhands_bounding/train_colour/C-msb-0007.png,640,480,C,207,73,373,412
/content/Ouhands_bounding/train_colour/C-msb-0008.png,640,480,C,194,25,377,409
/content/Ouhands_bounding/train_colour/C-msb-0009.png,640,480,C,203,57,377,415
/content/Ouhands_bounding/train_colour/C-msb-0010.png,640,480,C,193,41,365,410
/content/Ouhands_bounding/train_colour/C-psa-0001.png,640,480,C,159,125,320,399
/content/Ouhands_bounding/train_colour/C-psa-0002.png,640,480,C,160,110,318,360
/content/Ouhands_bounding/train_colour/C-psa-0003.png,640,480,C,183,82,406,428
/content/Ouhands_bounding/train_colour/C-psa-0004.png,640,480,C,159,85,320,383
/content/Ouhands_bounding/train_colour/C-psa-0005.png,640,480,C,143,104,336,404
/content/Ouhands_bounding/train_colour/C-psa-0006.png,640,480,C,132,99,346,395
/content/Ouhands_bounding/train_colour/C-psa-0007.png,640,480,C,142,130,336,404
/content/Ouhands_bounding/train_colour/C-psa-0008.png,640,480,C,112,56,283,358
/content/Ouhands_bounding/train_colour/C-psa-0009.png,640,480,C,123,89,355,444
/content/Ouhands_bounding/train_colour/C-psa-0010.png,640,480,C,147,62,331,326
/content/Ouhands_bounding/train_colour/C-rha-0001.png,640,480,C,229,9,445,420
/content/Ouhands_bounding/train_colour/C-rha-0002.png,640,480,C,258,57,501,479
/content/Ouhands_bounding/train_colour/C-rha-0003.png,640,480,C,186,53,422,425
/content/Ouhands_bounding/train_colour/C-rha-0004.png,640,480,C,270,68,522,479
/content/Ouhands_bounding/train_colour/C-rha-0005.png,640,480,C,266,68,499,405
/content/Ouhands_bounding/train_colour/C-rha-0006.png,640,480,C,259,63,527,475
/content/Ouhands_bounding/train_colour/C-rha-0007.png,640,480,C,249,57,501,479
/content/Ouhands_bounding/train_colour/C-rha-0008.png,640,480,C,256,63,502,447
/content/Ouhands_bounding/train_colour/C-rha-0009.png,640,480,C,172,58,415,436
/content/Ouhands_bounding/train_colour/C-rha-0010.png,640,480,C,184,58,419,431
/content/Ouhands_bounding/train_colour/C-rsa-0001.png,640,480,C,290,36,471,399
/content/Ouhands_bounding/train_colour/C-rsa-0002.png,640,480,C,355,76,521,415
/content/Ouhands_bounding/train_colour/C-rsa-0003.png,640,480,C,210,63,398,453
/content/Ouhands_bounding/train_colour/C-rsa-0004.png,640,480,C,348,109,514,410
/content/Ouhands_bounding/train_colour/C-rsa-0005.png,640,480,C,255,75,436,446
/content/Ouhands_bounding/train_colour/C-rsa-0006.png,640,480,C,215,63,399,464
/content/Ouhands_bounding/train_colour/C-rsa-0007.png,640,480,C,356,88,520,421
/content/Ouhands_bounding/train_colour/C-rsa-0008.png,640,480,C,272,57,464,452
/content/Ouhands_bounding/train_colour/C-rsa-0009.png,640,480,C,215,68,402,417
/content/Ouhands_bounding/train_colour/C-rsa-0010.png,640,480,C,354,113,518,410
/content/Ouhands_bounding/train_colour/C-sta-0001.png,640,480,C,166,149,255,363
/content/Ouhands_bounding/train_colour/C-sta-0002.png,640,480,C,179,181,268,384
/content/Ouhands_bounding/train_colour/C-sta-0003.png,640,480,C,185,144,284,384
/content/Ouhands_bounding/train_colour/C-sta-0004.png,640,480,C,200,98,299,323
/content/Ouhands_bounding/train_colour/C-sta-0005.png,640,480,C,211,144,311,363
/content/Ouhands_bounding/train_colour/C-sta-0006.png,640,480,C,187,175,275,368
/content/Ouhands_bounding/train_colour/C-sta-0007.png,640,480,C,216,134,322,347
/content/Ouhands_bounding/train_colour/C-sta-0008.png,640,480,C,184,169,287,395
/content/Ouhands_bounding/train_colour/C-sta-0009.png,640,480,C,157,71,252,311
/content/Ouhands_bounding/train_colour/C-sta-0010.png,640,480,C,188,149,281,353
/content/Ouhands_bounding/train_colour/C-vka-0001.png,640,480,C,276,115,402,367
/content/Ouhands_bounding/train_colour/C-vka-0002.png,640,480,C,346,119,483,415
/content/Ouhands_bounding/train_colour/C-vka-0003.png,640,480,C,343,135,482,412
/content/Ouhands_bounding/train_colour/C-vka-0004.png,640,480,C,263,119,387,368
/content/Ouhands_bounding/train_colour/C-vka-0005.png,640,480,C,331,124,509,388
/content/Ouhands_bounding/train_colour/C-vka-0006.png,640,480,C,270,119,401,373
/content/Ouhands_bounding/train_colour/C-vka-0007.png,640,480,C,341,130,477,416
/content/Ouhands_bounding/train_colour/C-vka-0008.png,640,480,C,260,119,376,368
/content/Ouhands_bounding/train_colour/C-vka-0009.png,640,480,C,349,108,480,395
/content/Ouhands_bounding/train_colour/C-vka-0010.png,640,480,C,276,114,403,367
/content/Ouhands_bounding/train_colour/C-vkb-0001.png,640,480,C,168,106,372,414
/content/Ouhands_bounding/train_colour/C-vkb-0002.png,640,480,C,230,115,424,435
/content/Ouhands_bounding/train_colour/C-vkb-0003.png,640,480,C,196,89,401,426
/content/Ouhands_bounding/train_colour/C-vkb-0004.png,640,480,C,191,89,392,393
/content/Ouhands_bounding/train_colour/C-vkb-0005.png,640,480,C,175,90,385,410
/content/Ouhands_bounding/train_colour/C-vkb-0006.png,640,480,C,199,84,399,426
/content/Ouhands_bounding/train_colour/C-vkb-0007.png,640,480,C,169,104,372,421
/content/Ouhands_bounding/train_colour/C-vkb-0008.png,640,480,C,195,84,398,400
/content/Ouhands_bounding/train_colour/C-vkb-0009.png,640,480,C,196,89,400,420
/content/Ouhands_bounding/train_colour/C-vkb-0010.png,640,480,C,187,120,397,434
/content/Ouhands_bounding/train_colour/C-xla-0001.png,640,480,C,294,94,448,394
/content/Ouhands_bounding/train_colour/C-xla-0002.png,640,480,C,212,15,443,390
/content/Ouhands_bounding/train_colour/C-xla-0003.png,640,480,C,326,63,483,368
/content/Ouhands_bounding/train_colour/C-xla-0004.png,640,480,C,243,73,380,347
/content/Ouhands_bounding/train_colour/C-xla-0005.png,640,480,C,229,52,370,337
/content/Ouhands_bounding/train_colour/C-xla-0006.png,640,480,C,327,46,489,357
/content/Ouhands_bounding/train_colour/C-xla-0007.png,640,480,C,211,26,429,390
/content/Ouhands_bounding/train_colour/C-xla-0008.png,640,480,C,183,62,332,363
/content/Ouhands_bounding/train_colour/C-xla-0009.png,640,480,C,254,70,393,352
/content/Ouhands_bounding/train_colour/C-xla-0010.png,640,480,C,326,67,479,373
/content/Ouhands_bounding/train_colour/C-zba-0001.png,640,480,C,409,156,521,332
/content/Ouhands_bounding/train_colour/C-zba-0002.png,640,480,C,323,40,491,358
/content/Ouhands_bounding/train_colour/C-zba-0003.png,640,480,C,377,132,498,389
/content/Ouhands_bounding/train_colour/C-zba-0004.png,640,480,C,435,91,568,359
/content/Ouhands_bounding/train_colour/C-zba-0005.png,640,480,C,328,18,505,352
/content/Ouhands_bounding/train_colour/C-zba-0006.png,640,480,C,380,128,514,415
/content/Ouhands_bounding/train_colour/C-zba-0007.png,640,480,C,432,86,570,353
/content/Ouhands_bounding/train_colour/C-zba-0008.png,640,480,C,382,121,514,389
/content/Ouhands_bounding/train_colour/C-zba-0009.png,640,480,C,401,175,507,383
/content/Ouhands_bounding/train_colour/C-zba-0010.png,640,480,C,394,55,538,363
/content/Ouhands_bounding/train_colour/D-ima-0001.png,640,480,D,12,53,366,421
/content/Ouhands_bounding/train_colour/D-ima-0002.png,640,480,D,182,52,501,421
/content/Ouhands_bounding/train_colour/D-ima-0003.png,640,480,D,76,29,437,472
/content/Ouhands_bounding/train_colour/D-ima-0004.png,640,480,D,12,65,378,460
/content/Ouhands_bounding/train_colour/D-ima-0005.png,640,480,D,137,41,468,413
/content/Ouhands_bounding/train_colour/D-ima-0006.png,640,480,D,182,48,500,416
/content/Ouhands_bounding/train_colour/D-ima-0007.png,640,480,D,30,49,389,433
/content/Ouhands_bounding/train_colour/D-ima-0008.png,640,480,D,27,50,390,433
/content/Ouhands_bounding/train_colour/D-ima-0009.png,640,480,D,142,41,469,420
/content/Ouhands_bounding/train_colour/D-ima-0010.png,640,480,D,91,62,452,479
/content/Ouhands_bounding/train_colour/D-jha-0001.png,640,480,D,187,129,324,305
/content/Ouhands_bounding/train_colour/D-jha-0002.png,640,480,D,193,149,329,300
/content/Ouhands_bounding/train_colour/D-jha-0003.png,640,480,D,185,139,324,305
/content/Ouhands_bounding/train_colour/D-jha-0004.png,640,480,D,193,130,329,295
/content/Ouhands_bounding/train_colour/D-jha-0005.png,640,480,D,190,139,329,300
/content/Ouhands_bounding/train_colour/D-jha-0006.png,640,480,D,183,129,319,305
/content/Ouhands_bounding/train_colour/D-jha-0007.png,640,480,D,191,139,324,300
/content/Ouhands_bounding/train_colour/D-jha-0008.png,640,480,D,194,129,334,295
/content/Ouhands_bounding/train_colour/D-jha-0009.png,640,480,D,195,144,329,305
/content/Ouhands_bounding/train_colour/D-jha-0010.png,640,480,D,188,129,324,305
/content/Ouhands_bounding/train_colour/D-jhb-0001.png,640,480,D,138,100,393,353
/content/Ouhands_bounding/train_colour/D-jhb-0002.png,640,480,D,228,145,463,396
/content/Ouhands_bounding/train_colour/D-jhb-0003.png,640,480,D,232,140,477,397
/content/Ouhands_bounding/train_colour/D-jhb-0004.png,640,480,D,205,109,439,373
/content/Ouhands_bounding/train_colour/D-jhb-0005.png,640,480,D,221,150,447,402
/content/Ouhands_bounding/train_colour/D-jhb-0006.png,640,480,D,125,83,398,363
/content/Ouhands_bounding/train_colour/D-jhb-0007.png,640,480,D,231,140,479,404
/content/Ouhands_bounding/train_colour/D-jhb-0008.png,640,480,D,138,100,393,353
/content/Ouhands_bounding/train_colour/D-jhb-0009.png,640,480,D,260,150,505,412
/content/Ouhands_bounding/train_colour/D-jhb-0010.png,640,480,D,125,78,398,348
/content/Ouhands_bounding/train_colour/D-jya-0001.png,640,480,D,330,130,504,336
/content/Ouhands_bounding/train_colour/D-jya-0002.png,640,480,D,287,72,455,273
/content/Ouhands_bounding/train_colour/D-jya-0003.png,640,480,D,283,120,440,313
/content/Ouhands_bounding/train_colour/D-jya-0004.png,640,480,D,331,134,504,338
/content/Ouhands_bounding/train_colour/D-jya-0005.png,640,480,D,295,82,472,295
/content/Ouhands_bounding/train_colour/D-jya-0006.png,640,480,D,333,134,504,333
/content/Ouhands_bounding/train_colour/D-jya-0007.png,640,480,D,287,77,461,281
/content/Ouhands_bounding/train_colour/D-jya-0008.png,640,480,D,319,141,467,332
/content/Ouhands_bounding/train_colour/D-jya-0009.png,640,480,D,266,61,445,261
/content/Ouhands_bounding/train_colour/D-jya-0010.png,640,480,D,307,92,477,281
/content/Ouhands_bounding/train_colour/D-mka-0001.png,640,480,D,244,124,458,362
/content/Ouhands_bounding/train_colour/D-mka-0002.png,640,480,D,313,66,545,332
/content/Ouhands_bounding/train_colour/D-mka-0003.png,640,480,D,319,76,561,341
/content/Ouhands_bounding/train_colour/D-mka-0004.png,640,480,D,279,134,513,362
/content/Ouhands_bounding/train_colour/D-mka-0005.png,640,480,D,263,109,477,344
/content/Ouhands_bounding/train_colour/D-mka-0006.png,640,480,D,264,129,476,361
/content/Ouhands_bounding/train_colour/D-mka-0007.png,640,480,D,287,87,513,341
/content/Ouhands_bounding/train_colour/D-mka-0008.png,640,480,D,280,165,451,378
/content/Ouhands_bounding/train_colour/D-mka-0009.png,640,480,D,317,66,550,332
/content/Ouhands_bounding/train_colour/D-mka-0010.png,640,480,D,235,124,438,362
/content/Ouhands_bounding/train_colour/D-mkb-0001.png,640,480,D,317,155,554,399
/content/Ouhands_bounding/train_colour/D-mkb-0002.png,640,480,D,331,119,571,373
/content/Ouhands_bounding/train_colour/D-mkb-0003.png,640,480,D,318,155,582,412
/content/Ouhands_bounding/train_colour/D-mkb-0004.png,640,480,D,331,129,574,378
/content/Ouhands_bounding/train_colour/D-mkb-0005.png,640,480,D,330,124,571,373
/content/Ouhands_bounding/train_colour/D-mkb-0006.png,640,480,D,318,155,587,408
/content/Ouhands_bounding/train_colour/D-mkb-0007.png,640,480,D,331,124,574,373
/content/Ouhands_bounding/train_colour/D-mkb-0008.png,640,480,D,334,128,576,373
/content/Ouhands_bounding/train_colour/D-mkb-0009.png,640,480,D,326,117,573,362
